Employee_ID,Gender_Male,Age_At_Hire,Has_Family_Responsibility,Level_Code,Classification_Code,Position_Code,Department_Code,Management_Area_Code,Education_Level_Ordinal,Position_Hierarchy_Level,Is_Gas_Station_Role,Is_Technical_Role,Is_Sales_Role,Is_Driver_Role,Base_Salary,Hourly_Rate,Salary_Growth_Percent,Salary_Level,Is_Fixed_Employee,Is_Variable_Employee,Shift_Code,Schedule_Code,Is_In_Person_Work,Is_Remote_Work,Is_Hybrid_Work,Uses_Timecard,On_Payroll,SS_Deduction,Eligible_For_Incentive,Eligible_For_Subsidy,Subject_To_Evaluation,Tenure_Days,Hire_Month,Hire_Year,Hire_Quarter,Hire_Day_Of_Week,Days_Since_Last_Raise,Non_Termination_Actions_Count,Promotion_Count,Transfer_Count,Salary_Adjustment_Count,Disciplinary_Action_Count,Absence_Count,Total_Absence_Days,Awards_Count,Salary_Deduction_Percentage,Total_Overtime_Hours,Total_Overtime_Earnings,Works_Overtime,Promotion_Rate_Per_Year,Absence_Days_Per_Year,Awards_Rate_Per_Year,Has_Supervisor,Supervisor_ID,Direct_Reports_Count,High_Absence_Flag,Career_Stagnation_Flag,Long_Time_No_Raise_Flag,Below_Market_Salary_Flag,High_Deduction_Flag,Has_Left
EMP8893,0,24,0,2,20,999,20,0,0,0,0,0,0,0,50000.00,262.2744,0.00,1,1,0,1,1,1,0,0,0,0,0,0,0,0,90,9,2019,3,2,NULL,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0,1,7370,0,0,0,0,0,0,1
EMP8896,1,19,0,5,220,255,164,42,0,2,0,1,0,0,24990.00,131.0848,3.47,1022,0,1,6,4,1,0,0,0,0,0,0,0,1,2149,9,2019,3,2,528,1,0,0,1,0,1,1,0,18.1504278164635,0.00,0.00,0,0,0,0,1,4908,0,0,0,0,0,0,0
EMP8897,1,35,1,2,24,255,24,0,0,2,0,1,0,0,24150.00,126.6786,12.32,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1521,9,2019,3,2,NULL,0,0,0,0,0,0,0,0,21.1934989944856,0.00,0.00,0,0,0,0,1,4908,0,0,0,1,0,0,1
EMP8898,1,39,0,2,21,999,25,0,0,0,0,0,0,0,21000.00,110.1553,0.00,1,1,0,1,1,1,0,0,0,0,0,0,0,0,664,9,2019,3,6,NULL,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0,1,9266,0,0,0,1,0,0,1
EMP8907,1,28,0,2,111,75,111,0,0,0,0,0,0,0,24150.00,126.6786,15.00,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1464,9,2019,3,2,NULL,0,0,0,0,0,0,0,0,5.52930101202929,0.00,0.00,0,0,0,0,1,9266,0,0,0,1,0,0,1
EMP8947,0,39,1,2,13,999,13,0,0,0,0,0,0,0,21000.00,110.1553,0.00,1,1,0,1,1,1,0,0,0,0,0,0,0,0,542,10,2019,4,2,NULL,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0,1,139,0,0,0,1,0,0,1
EMP9069,0,25,1,2,21,999,35,0,0,0,0,0,0,0,25000.00,131.1372,0.00,1,1,0,1,1,1,0,0,0,0,0,0,0,0,218,11,2019,4,5,NULL,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0,1,9163,0,0,0,0,0,0,1
EMP9070,1,30,1,2,21,999,35,0,0,0,0,0,0,0,18000.00,94.4188,0.00,1,1,0,1,1,1,0,0,0,0,0,0,0,0,193,12,2019,4,2,NULL,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0,1,9163,0,0,0,0,0,0,1
EMP9120,1,28,0,5,223,261,164,38,0,2,0,1,0,0,24990.00,131.0848,3.47,1021,0,1,2,4,1,0,0,0,0,0,0,0,1,2012,1,2020,1,6,528,1,0,0,1,0,2,4,0,16.3604135913636,0.00,0.00,0,0,0,0,1,11390,0,0,0,0,0,0,0
EMP9121,1,31,1,5,223,261,164,38,5,2,0,1,0,0,24990.00,131.0848,3.47,1021,0,1,2,4,1,0,0,0,0,0,0,0,1,2012,1,2020,1,6,528,1,0,0,1,0,1,2,0,20.9372015789388,0.00,0.00,0,0,0,0,1,11390,0,0,0,0,0,0,0
EMP9150,0,24,0,2,20,999,20,0,0,0,0,0,0,0,50000.00,262.2744,0.00,1,1,0,1,1,1,0,0,0,0,0,0,0,0,231,2,2020,1,5,NULL,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0,1,7370,0,0,0,0,0,0,1
EMP9151,0,20,0,2,42,999,42,0,0,0,0,0,0,0,25000.00,131.1372,0.00,1,1,0,1,1,1,0,0,0,0,0,0,0,0,120,2,2020,1,5,NULL,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0,1,102,0,0,0,0,0,0,1
EMP9163,1,40,1,4,208,1108,159,36,0,7,0,0,0,0,100000.00,524.5489,100.00,1027,0,1,4,4,1,0,0,0,0,0,0,0,1,1806,2,2020,1,2,838,3,0,0,1,0,0,0,0,23.3485829998742,0.00,0.00,0,0,0,0,1,9266,0,0,1,1,0,0,1
EMP9173,0,31,1,5,236,89,40,48,0,5,0,0,0,0,75000.00,393.4117,31.57,1025,1,0,3,4,1,0,0,0,0,0,0,0,1,3931,10,2014,4,5,553,1,0,0,1,0,2,18,0,14.1812863384085,0.00,0.00,0,0,0,0,1,4277,8,0,0,0,0,0,0
EMP9238,1,22,1,2,21,196,21,0,0,0,0,0,0,0,24150.00,126.6786,15.00,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1215,8,2020,3,3,NULL,0,0,0,0,0,0,0,0,17.6572352103851,0.00,0.00,0,0,0,0,1,9266,0,0,0,1,0,0,1
EMP9239,0,22,0,2,21,999,35,0,0,0,0,0,0,0,28500.00,149.4964,0.00,1,1,0,1,1,1,0,0,0,0,0,0,0,0,345,8,2020,3,6,NULL,0,0,0,0,0,0,0,0,0.499961869215896,0.00,0.00,0,0,0,0,1,9163,0,0,0,0,0,0,1
EMP9255,0,23,0,2,20,999,20,0,0,0,0,0,0,0,60000.00,314.7293,0.00,1,1,0,1,1,1,0,0,0,0,0,0,0,0,518,8,2020,3,2,NULL,0,0,0,0,0,0,0,0,4.73703591073929,0.00,0.00,0,0,0,0,1,7370,0,0,0,1,0,0,1
EMP9257,1,34,0,2,24,161,24,0,0,3,0,1,0,0,24150.00,126.6786,15.00,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1088,9,2020,3,3,NULL,0,0,0,0,0,0,0,0,20.8859803109569,0.00,0.00,0,0,0,0,1,4908,0,0,0,1,1,0,1
EMP9266,1,36,1,3,196,126,159,0,7,8,0,0,1,0,425000.00,2229.3328,0.00,1030,0,1,4,4,1,0,0,0,0,0,0,0,1,2299,11,2018,4,3,NULL,0,0,0,0,0,0,0,0,23.9846970989919,0.00,0.00,0,0,0,0,1,10430,0,0,1,1,0,0,1
EMP9402,0,31,0,2,20,105,20,0,0,5,0,0,0,0,75000.00,393.4117,0.00,1,1,0,1,1,1,0,0,0,0,0,0,0,0,576,12,2020,4,3,NULL,0,0,0,0,0,0,0,0,13.9527233173806,0.00,0.00,0,0,0,0,1,7370,0,0,0,1,0,0,1
EMP9426,1,40,0,2,24,27,24,0,0,2,0,0,1,0,32500.00,170.4784,0.00,1,1,0,1,1,1,0,0,0,0,0,0,0,0,624,12,2020,4,4,NULL,0,0,0,0,0,0,0,0,13.824643064417,0.00,0.00,0,0,0,0,1,8491,0,0,0,1,0,0,1
EMP9441,1,35,0,5,223,78,164,38,0,0,0,1,0,0,24990.00,131.0848,3.47,1017,0,1,2,4,1,0,0,0,0,0,0,0,1,1673,12,2020,4,2,528,1,0,0,1,0,5,102,0,13.9455763713982,0.00,0.00,0,0,0,0,1,11390,0,0,0,0,0,0,0
EMP9465,1,30,0,5,223,261,164,38,0,2,0,1,0,0,24990.00,131.0848,3.47,1021,0,1,2,4,1,0,0,0,0,0,0,0,1,1637,1,2021,1,3,528,2,0,1,1,0,1,0.5,0,20.8203063471548,0.00,0.00,0,0,0,0,1,11390,0,0,0,0,0,0,0
EMP9477,0,26,0,2,21,233,35,0,0,0,0,0,1,0,28500.00,149.4964,0.00,1,1,0,1,1,1,0,0,0,0,0,0,0,0,948,1,2021,1,3,NULL,0,0,0,0,0,0,0,0,5.60291380009776,0.00,0.00,0,0,0,0,1,9163,0,0,0,1,0,0,1
EMP9485,0,40,1,4,207,173,140,50,9,7,0,0,0,0,180000.00,944.188,14.28,1027,1,0,3,4,1,0,0,0,0,0,0,0,1,1617,2,2021,1,2,347,5,0,3,2,0,1,0.5,0,22.9787790006053,0.00,0.00,0,0,0,0,1,11350,3,0,0,0,0,0,0
EMP9505,1,39,0,2,21,28,35,0,0,2,0,0,1,0,24990.00,131.0848,3.47,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1142,3,2021,1,2,67,1,0,0,1,0,0,0,0,28.6845125909584,0.00,0.00,0,0,0,0,1,9163,0,0,0,0,0,0,1
EMP9508,1,22,0,2,13,999,13,0,0,0,0,0,0,0,31000.00,162.6102,0.00,1,1,0,1,1,1,0,0,0,0,0,0,0,0,153,3,2021,1,2,NULL,0,0,0,0,0,0,0,0,0.500129677586681,0.00,0.00,0,0,0,0,1,139,0,0,0,0,0,0,1
EMP9519,0,29,0,2,21,115,5,0,0,5,0,0,0,0,60000.00,314.7293,0.00,1,1,0,801,1,1,0,0,0,0,0,0,0,0,1603,3,2021,1,2,NULL,0,0,0,0,0,0,0,0,0,0.00,0.00,0,0,0,0,1,10422,0,0,0,0,0,0,0
EMP9594,0,32,0,2,13,1020,13,0,0,3,0,0,0,0,30800.00,161.5611,23.20,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1161,4,2021,2,2,128,1,0,0,1,0,0,0,0,7.01250061299228,0.00,0.00,0,0,0,0,1,4277,0,0,0,0,0,0,1
EMP9645,1,28,1,4,242,208,157,56,0,1,0,1,0,0,30000.00,157.3647,5.26,1021,0,1,4,4,1,0,0,0,0,0,0,0,1,1533,5,2021,2,2,454,2,0,1,1,0,0,0,1,13.5989207314871,17.50,3531.94,1,0,0,0,1,6304,0,0,0,0,0,0,0
EMP9699,1,46,0,5,220,78,164,42,4,0,0,1,0,0,24990.00,131.0848,3.47,1017,1,0,4,4,1,0,0,0,0,0,0,0,1,1496,6,2021,2,4,528,1,0,0,1,0,0,0,0,4.9104028022759,30.50,4535.84,1,0,0,0,1,4908,0,0,0,0,0,0,0
EMP9712,1,48,0,4,217,27,164,42,0,2,0,0,1,0,32500.00,170.4784,0.00,1022,0,1,6,4,1,0,0,0,0,0,0,0,1,1490,6,2021,2,3,NULL,0,0,0,0,0,0,0,0,21.4649989373432,0.00,0.00,0,0,0,0,1,8491,0,0,0,0,0,0,0
EMP9713,1,36,0,2,21,205,27,0,0,0,0,0,0,0,24150.00,126.6786,2.76,1,1,0,1,1,1,0,0,0,0,0,0,0,0,832,6,2021,2,5,NULL,0,0,0,0,0,0,0,0,8.64227358723494,0.00,0.00,0,0,0,0,1,9266,0,0,0,1,0,0,1
EMP9722,1,26,1,2,24,196,24,0,0,0,0,0,0,0,24150.00,126.6786,15.00,1,1,0,1,1,1,0,0,0,0,0,0,0,0,745,7,2021,3,6,NULL,0,0,0,0,0,0,0,0,6.60454711431033,0.00,0.00,0,0,0,0,1,8491,0,0,0,1,0,0,1
EMP9753,0,46,0,2,13,999,13,0,0,0,0,0,0,0,25000.00,131.1372,0.00,1,1,0,1,1,1,0,0,0,0,0,0,0,0,123,7,2021,3,7,NULL,0,0,0,0,0,0,0,0,0.499989421944529,0.00,0.00,0,0,0,0,1,139,0,0,0,0,0,0,1
EMP9770,1,30,1,4,244,143,141,46,0,4,0,0,0,0,65000.00,340.9568,168.59,1025,1,0,1,1,1,0,0,0,0,0,0,0,1,1255,7,2021,3,3,NULL,1,0,1,0,0,0,0,0,16.2565612527967,0.00,0.00,0,0,0,0,1,8734,0,0,1,1,0,0,1
EMP9783,1,36,0,2,111,75,111,0,0,0,0,0,0,0,24990.00,131.0848,3.47,1,1,0,1,1,1,0,0,0,0,0,0,0,0,932,8,2021,3,2,11,1,0,0,1,0,0,0,0,9.0443920779869,0.00,0.00,0,0,0,0,1,8491,0,0,0,0,0,0,1
EMP9805,1,36,0,2,13,12,13,0,0,3,0,0,0,0,31000.00,162.6102,0.00,1,1,0,1,1,1,0,0,0,0,0,0,0,0,217,8,2021,3,4,NULL,0,0,0,0,0,0,0,0,5.92844116299024,0.00,0.00,0,0,0,0,1,4277,0,0,0,0,1,0,1
EMP9832,0,50,0,2,63,1020,63,0,0,3,0,0,0,0,30800.00,161.5611,23.20,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1059,8,2021,3,4,147,1,0,0,1,0,0,0,0,9.22886341905009,0.00,0.00,0,0,0,0,1,9266,0,0,0,0,0,0,1
EMP9841,1,20,0,5,223,261,164,38,0,2,0,1,0,0,24990.00,131.0848,3.47,1021,0,1,2,4,1,0,0,0,0,0,0,0,1,1425,8,2021,3,5,528,2,0,1,1,0,0,0,1,19.7347485122417,0.00,0.00,0,0,0,0,1,11390,0,0,0,0,0,0,0
EMP9865,0,28,0,2,21,999,35,0,0,0,0,0,0,0,28500.00,149.4964,0.00,1,1,0,1,1,1,0,0,0,0,0,0,0,0,28,9,2021,3,2,NULL,0,0,0,0,0,0,0,0,0.500138817276802,0.00,0.00,0,0,0,0,1,9163,0,0,0,0,0,0,1
EMP9874,0,44,0,5,254,75,137,0,0,0,0,0,0,0,24990.00,131.0848,3.47,1017,1,0,4,4,1,0,0,0,0,0,0,0,1,1403,9,2021,3,6,528,1,0,0,1,0,1,14,0,5.85857470596234,0.00,0.00,0,0,0,0,1,10861,0,0,0,0,0,0,0
EMP9876,1,43,0,2,111,50,111,0,0,1,0,0,0,0,21000.00,110.1553,0.00,1,1,0,1,1,1,0,0,0,0,0,0,0,0,217,9,2021,3,4,NULL,0,0,0,0,0,0,0,0,5.03722315293107,0.00,0.00,0,0,0,0,1,9266,0,0,0,0,0,0,1
EMP9956,0,25,0,2,21,233,35,0,0,0,0,0,1,0,28500.00,149.4964,0.00,1,1,0,1,1,1,0,0,0,0,0,0,0,0,393,10,2021,4,5,NULL,0,0,0,0,0,0,0,0,10.7280599399338,0.00,0.00,0,0,0,0,1,9163,0,0,0,0,0,0,1
EMP9982,0,22,0,5,206,96,140,51,7,5,0,0,0,0,75000.00,393.4117,78.57,1024,1,0,3,4,1,0,0,0,0,0,0,0,1,1365,10,2021,4,2,357,5,0,2,1,0,0,0,0,13.0897040159694,0.00,0.00,0,0,0,0,1,863,0,0,0,0,0,0,0
EMP10013,0,27,0,4,232,105,163,34,7,5,0,0,0,0,80000.00,419.6391,26.98,1024,1,0,3,4,1,0,0,0,0,0,0,0,1,1358,11,2021,4,2,391,5,0,3,1,0,1,3,0,13.4630869361626,0.00,0.00,0,0,0,0,1,7671,0,0,0,0,0,0,0
EMP10123,0,22,0,2,20,104,20,0,0,5,0,0,0,0,60000.00,314.7293,0.00,1,1,0,1,1,1,0,0,0,0,0,0,0,0,256,12,2021,4,2,NULL,0,0,0,0,0,0,0,0,10.0527743106032,0.00,0.00,0,0,0,0,1,7370,0,0,0,0,0,0,1
EMP10204,1,36,0,5,220,255,164,42,0,2,0,1,0,0,24990.00,131.0848,3.47,1022,0,1,6,4,1,0,0,0,0,0,0,0,1,1256,2,2022,1,6,528,1,0,0,1,0,0,0,0,15.2938586954706,0.00,0.00,0,0,0,0,1,4908,0,0,0,0,0,0,0
EMP10208,0,50,0,4,217,27,164,42,7,2,0,0,1,0,32500.00,170.4784,1.56,1022,0,1,6,4,1,0,0,0,0,0,0,0,1,1246,2,2022,1,2,193,1,0,0,1,0,2,8.5,0,20.1536197339512,0.00,0.00,0,0,0,0,1,8491,0,0,0,0,0,0,0
EMP10239,1,41,1,5,220,255,164,42,4,2,0,1,0,0,24990.00,131.0848,3.47,1022,0,1,6,4,1,0,0,0,0,0,0,0,1,1238,3,2022,1,3,528,1,0,0,1,0,0,0,0,23.7027186077453,0.00,0.00,0,0,0,0,1,4908,0,0,0,0,0,0,0
EMP10244,1,23,0,2,13,12,13,0,0,3,0,0,0,0,31000.00,162.6102,0.00,1,1,0,1,1,1,0,0,0,0,0,0,0,0,716,3,2022,1,4,NULL,0,0,0,0,0,0,0,0,10.5479691392044,0.00,0.00,0,0,0,0,1,10783,0,0,0,1,1,0,1
EMP10268,0,26,0,2,20,999,20,0,0,0,0,0,0,0,40000.00,209.8196,0.00,1,1,0,1,1,1,0,0,0,0,0,0,0,0,276,3,2022,1,3,NULL,0,0,0,0,0,0,0,0,6.87680960497319,0.00,0.00,0,0,0,0,1,7370,0,0,0,0,0,0,1
EMP10284,0,50,0,2,111,75,111,0,0,0,0,0,0,0,21000.00,110.1553,0.00,1,1,0,1,1,1,0,0,0,0,0,0,0,0,90,3,2022,1,5,NULL,0,0,0,0,0,0,0,0,4.79467674171502,0.00,0.00,0,0,0,0,1,9266,0,0,0,0,0,0,1
EMP10319,1,36,0,4,242,50,164,42,4,1,0,0,0,0,24990.00,131.0848,3.47,1019,1,0,4,4,1,0,0,0,0,0,0,0,1,1188,4,2022,2,4,528,2,0,1,1,0,0,0,0,13.5730886438869,0.00,0.00,0,0,0,0,1,8491,0,0,0,0,0,0,0
EMP10385,0,35,1,5,238,1146,40,49,10,3,0,0,0,0,50000.00,262.2744,100.00,1023,0,1,3,4,1,0,0,0,0,0,0,0,1,1161,5,2022,2,3,327,3,2,0,0,0,0,0,0,7.49345187616235,0.00,0.00,0,0.628768484614507,0,0,1,10785,0,0,0,0,0,0,0
EMP10422,0,24,0,3,198,1100,157,0,9,8,0,0,0,0,385000.00,2019.5132,63.82,1029,1,0,3,4,1,0,0,0,0,0,0,0,1,2058,12,2019,4,2,377,3,2,0,0,0,1,1,1,23.8384017115656,0.00,0.00,0,0.354713324238484,0.177356662119242,0.177356662119242,1,10430,3,0,0,0,0,0,0
EMP10426,0,25,0,2,115,277,110,0,9,0,0,0,0,0,60000.00,314.7293,0.00,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1521,12,2018,4,2,NULL,1,0,0,0,0,0,0,0,9.56150630997688,0.00,0.00,0,0,0,0,1,102,0,0,0,1,0,0,1
EMP10427,1,22,1,2,40,1044,34,0,9,7,0,0,0,0,200000.00,1049.0978,25.00,1,1,0,1,1,1,0,0,0,0,0,0,0,0,2626,2,2017,1,2,440,2,0,0,1,0,0,0,0,23.3873818557834,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1
EMP10430,1,28,1,2,194,1085,163,0,9,9,0,0,0,0,820000.00,4301.3009,2.50,1031,1,0,3,4,1,0,0,0,0,0,0,0,1,4445,5,2013,2,2,312,2,0,0,1,0,0,0,0,24.4889179753881,0.00,0.00,0,0,0,0,1,102,14,0,0,0,0,0,0
EMP10431,1,34,1,2,194,67,163,0,4,1,0,0,0,1,25000.00,131.1372,0.00,1021,1,0,3,4,1,0,0,0,0,0,0,0,1,1631,2,2021,1,2,NULL,1,0,0,0,0,0,0,0,6.45857113385771,0.00,0.00,0,0,0,0,1,10430,0,0,0,1,0,0,0
EMP10432,0,25,0,2,40,280,94,0,9,2,0,0,1,0,90000.00,472.094,0.00,1,1,0,1,1,1,0,0,0,0,0,0,0,0,913,3,2020,1,2,NULL,1,0,0,0,0,0,0,0,7.31996163991441,0.00,0.00,0,0,0,0,1,102,0,0,0,1,0,0,1
EMP10449,1,33,0,2,63,27,25,0,10,2,0,0,1,0,32500.00,170.4784,0.00,1,1,0,1,1,1,0,0,0,0,0,0,0,0,333,6,2022,2,2,NULL,1,0,0,0,0,0,0,0,8.71595952505779,0.00,0.00,0,0,0,0,1,4277,0,0,0,0,0,0,1
EMP10459,1,19,0,2,63,209,25,0,10,0,0,0,0,0,17185.00,90.1437,0.00,1,1,0,1,1,1,0,0,0,0,0,0,0,0,466,6,2022,2,4,NULL,2,0,0,0,0,0,0,0,14.1784481380529,0.00,0.00,0,0,0,0,1,4277,0,0,0,0,0,0,1
EMP10460,1,20,0,2,63,209,25,0,10,0,0,0,0,0,17185.00,90.1437,0.00,1,1,0,1,1,1,0,0,0,0,0,0,0,0,466,6,2022,2,4,NULL,2,0,0,0,0,0,0,0,6.56118366614527,0.00,0.00,0,0,0,0,1,4277,0,0,0,0,0,0,1
EMP10461,1,23,0,2,63,209,25,0,10,0,0,0,0,0,17185.00,90.1437,0.00,1,1,0,1,1,1,0,0,0,0,0,0,0,0,466,6,2022,2,4,NULL,2,0,0,0,0,0,0,0,11.8860819477084,0.00,0.00,0,0,0,0,1,4277,0,0,0,0,0,0,1
EMP10462,1,21,0,2,63,209,25,0,10,0,0,0,0,0,17185.00,90.1437,0.00,1,1,0,1,1,1,0,0,0,0,0,0,0,0,466,6,2022,2,4,NULL,2,0,0,0,0,0,0,0,13.5634164725375,0.00,0.00,0,0,0,0,1,4277,0,0,0,0,0,0,1
EMP10463,1,21,0,2,63,209,25,0,10,0,0,0,0,0,17185.00,90.1437,0.00,1,1,0,1,1,1,0,0,0,0,0,0,0,0,466,6,2022,2,4,NULL,2,0,0,0,0,0,0,0,11.3402094953598,0.00,0.00,0,0,0,0,1,4277,0,0,0,0,0,0,1
EMP10464,1,18,0,2,63,209,25,0,10,0,0,0,0,0,17185.00,90.1437,0.00,1,1,0,1,1,1,0,0,0,0,0,0,0,0,466,6,2022,2,4,NULL,2,0,0,0,0,0,0,0,12.7746185860319,0.00,0.00,0,0,0,0,1,4277,0,0,0,0,0,0,1
EMP10591,1,25,1,5,223,261,164,38,10,2,0,1,0,0,24990.00,131.0848,16.23,1021,0,1,2,4,1,0,0,0,0,0,0,0,1,1078,8,2022,3,2,528,3,0,1,1,0,2,11,0,18.3227160895348,0.00,0.00,0,0,3.72449062511851,0,1,11390,0,0,1,0,0,0,0
EMP10596,1,31,1,2,21,251,36,0,10,0,0,0,0,0,25000.00,131.1372,0.00,1,1,0,1,1,1,0,0,0,0,0,0,0,0,497,8,2022,3,2,NULL,1,0,0,0,0,0,0,0,23.8786667851739,0.00,0.00,0,0,0,0,1,4277,0,0,0,0,0,0,1
EMP10624,1,79,1,2,194,26,163,0,0,2,0,0,1,0,250000.00,1311.3722,0.00,1,1,0,1,1,1,0,0,0,0,0,0,0,1,808,8,2022,3,3,NULL,1,0,0,0,0,0,0,0,23.3504788190905,0.00,0.00,0,0,0,0,1,102,0,0,0,1,0,0,1
EMP10625,0,59,0,2,194,31,163,0,4,1,0,0,0,0,50000.00,262.2744,0.00,1022,1,0,3,4,1,0,0,0,0,0,0,0,1,2251,5,2019,2,5,NULL,1,0,0,0,0,0,0,0,10.8287907014084,0.00,0.00,0,0,0,0,1,10430,0,0,0,1,0,0,0
EMP10626,0,26,0,3,197,1151,164,0,0,7,0,0,0,0,190000.00,996.6429,11.76,1027,1,0,4,4,1,0,0,0,0,0,0,0,1,3535,11,2015,4,2,189,4,1,0,1,0,2,4,0,21.4837656748729,0.00,0.00,0,0.103253187864735,0.413012751458942,0,1,1563,0,0,0,0,0,0,0
EMP10672,1,42,0,3,197,67,164,0,4,1,0,0,0,1,28050.00,147.136,27.50,1021,1,0,2,4,1,0,0,0,0,0,0,0,1,837,10,2022,4,2,746,3,0,2,1,0,1,16,0,6.27174825584389,0.00,0.00,0,0,6.97730196454658,0,1,1563,0,0,1,1,0,0,1
EMP10684,0,37,0,4,217,27,164,42,4,2,0,0,1,0,32500.00,170.4784,0.00,1022,0,1,6,4,1,0,0,0,0,0,0,0,1,986,11,2022,4,3,NULL,1,0,0,0,0,1,1,1,19.3288533844189,0.00,0.00,0,0,0.370182674044161,0.370182674044161,1,8491,0,0,1,1,0,0,0
EMP10689,0,20,0,2,21,233,35,0,0,0,0,0,1,0,28500.00,149.4964,0.00,1,1,0,2,1,1,0,0,0,0,0,0,0,0,346,11,2022,4,2,NULL,1,0,0,0,0,0,0,0,5.82903815721069,0.00,0.00,0,0,0,0,1,9163,0,0,0,0,0,0,1
EMP10696,1,53,0,7,257,201,163,0,4,0,0,0,0,1,24990.00,131.0848,19.00,1020,1,0,3,4,1,0,0,0,0,0,0,0,1,978,11,2022,4,4,528,2,0,0,1,0,1,0.375,1,12.0435055216522,0.00,0.00,0,0,0.139953990592106,0.37321064157895,1,10418,0,0,1,0,0,0,0
EMP10697,1,31,0,4,262,1155,159,56,7,5,0,0,0,0,90000.00,472.094,20.00,1,0,1,4,4,1,0,0,0,0,0,0,0,1,972,11,2022,4,3,553,3,1,0,1,0,0,0,0,17.3426108931659,0.00,0.00,0,0.375514501806788,0,0,1,10430,0,0,0,0,0,0,0
EMP10706,1,47,1,2,96,163,96,0,0,7,0,0,1,0,115000.00,603.2312,0.00,1,1,0,2,1,1,0,0,0,0,0,0,0,1,670,12,2022,4,5,19,2,0,0,1,0,0,0,0,23.6968692096865,0.00,0.00,0,0,0,0,1,1563,0,0,0,0,0,0,1
EMP10707,0,24,0,4,216,29,159,45,4,1,0,0,0,0,25000.00,131.1372,0.00,1022,1,0,2,1,1,0,0,0,0,0,0,0,1,706,12,2022,4,5,NULL,1,0,0,0,0,0,0,0,8.30125906425901,0.00,0.00,0,0,0,0,1,10726,0,0,0,1,0,0,1
EMP10726,1,29,1,4,216,1125,159,45,7,7,0,0,1,0,90000.00,472.094,200.00,1027,0,1,4,4,1,0,0,0,0,0,0,0,1,910,1,2023,1,2,249,3,1,0,1,0,1,4.5,0,20.9971453738984,0.00,0.00,0,0.401099011290937,1.80494555080922,0,1,10430,5,0,0,0,0,0,0
EMP10739,1,23,1,2,21,1003,0,0,7,7,0,0,0,0,85000.00,445.8666,0.00,1,1,0,2,1,1,0,0,0,0,0,0,0,1,557,2,2023,1,2,NULL,1,0,0,0,0,0,0,0,22.1907724954309,0.00,0.00,0,0,0,0,1,1563,0,0,0,0,0,0,1
EMP10746,1,38,0,2,21,-1,27,0,4,0,0,0,0,0,24150.00,126.6786,12.32,1,1,0,2,1,1,0,0,0,0,0,0,0,0,357,2,2023,1,5,NULL,1,0,0,0,0,0,0,0,5.58804955959573,0.00,0.00,0,0,0,0,1,10433,0,0,0,0,0,0,1
EMP10755,1,19,0,2,24,53,62,0,4,1,0,1,0,0,24990.00,131.0848,3.47,1,1,0,2,1,1,0,0,0,0,0,0,0,1,552,2,2023,1,4,193,2,0,0,1,0,0,0,0,8.76214926171669,0.00,0.00,0,0,0,0,1,4908,0,0,0,0,0,0,1
EMP10761,0,30,0,4,248,203,42,0,7,0,0,0,0,0,85000.00,445.8666,0.00,1025,1,0,3,4,1,0,0,0,0,0,0,0,1,861,3,2023,1,2,130,2,0,0,1,0,0,0,1,18.3573662785195,0.00,0.00,0,0,0,0.42392568752268,1,7790,0,0,0,0,0,0,0
EMP10762,1,56,1,2,63,163,36,0,0,7,0,0,1,0,200000.00,1049.0978,0.00,1,1,0,2,1,1,0,0,0,0,0,0,0,0,422,3,2023,1,2,NULL,1,0,0,0,0,0,0,0,23.5374016654628,0.00,0.00,0,0,0,0,1,1563,0,0,0,0,0,0,1
EMP10764,1,39,0,5,220,255,164,42,0,2,0,1,0,0,24990.00,131.0848,3.47,1022,0,1,6,4,1,0,0,0,0,0,0,0,1,873,3,2023,1,4,528,2,0,0,1,0,0,0,0,18.2497484329669,0.00,0.00,0,0,0,0,1,4908,0,0,0,0,0,0,0
EMP10766,1,49,0,4,247,205,138,0,0,0,0,0,0,0,24990.00,131.0848,3.47,1019,1,0,4,4,1,0,0,0,0,0,0,0,1,866,3,2023,1,4,528,2,0,0,1,0,0,0,0,9.15389319212261,0.00,0.00,0,0,0,0,1,10433,0,0,0,0,0,0,0
